"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SN32","SN33","SN52","SN53","SNOW","SNWD","SX32","SX33","SX52","SX53","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV20"
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-08",,,"5.37",,,"0.00",,,,,,"0.0","0.0",,,,,"69","83","53",,,"  120","  120",,,,"17.0","23.9",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-09",,,"5.82",,,"0.07",,,,,,"0.0","0.0",,,,,"71","83","60",,,"  180","   30",,,,"15.0","21.9",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-10",,,"8.95",,,"0.24",,,,,,"0.0","0.0",,,,,"67","79","57",,,"  160","  170",,,,"21.0","29.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-11",,,"9.84",,,"0.20",,,,,,"0.0","0.0",,,,,"70","79","59",,,"  230","  230",,,,"29.1","35.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-12",,,"4.25",,,"0.00",,,,,,"0.0","0.0",,,,,"65","79","49",,,"  270","  270",,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-13",,,"4.03",,,"0.00",,,,,,"0.0","0.0",,,,,"65","76","49",,,"   40","   30",,,,"15.0","19.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-14",,,"7.16",,,"0.13",,,,,,"0.0","0.0",,,,,"67","82","55",,,"  230","  220",,,,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-15",,,"5.14",,,"0.00",,,,,,"0.0","0.0",,,,,"65","69","52",,,"  300","  290",,,,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-16",,,"4.92",,,"0.00",,,,,,"0.0","0.0",,,,,"55","69","38",,,"  240","  240",,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-17",,,"0.89",,,"0.00",,,,,,"0.0","0.0",,,,,"55","65","43",,,"  210","  210",,,,"6.9","10.1",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-18",,,"2.46",,,"0.00",,,,,,"0.0","0.0",,,,,"59","71","48",,,"  220","   30",,,,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-19",,,"4.70",,,"0.01",,,,,,"0.0","0.0",,,,,"56","66","47",,,"   30","   10",,,,"17.0","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-20",,,"7.38",,,"0.00",,,,,,"0.0","0.0",,,,,"58","75","42",,,"  230","  180",,,,"19.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-21",,,"10.74",,,"0.00",,,,,,"0.0","0.0",,,,,"63","77","42",,,"  280","  270",,,,"23.0","33.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-22",,,"5.82",,,"0.00",,,,,,"0.0","0.0",,,,,"47","61","32",,,"  250","  250",,,,"18.1","27.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-23",,,"3.80",,,"0.00",,,,,,"0.0","0.0",,,,,"48","67","31",,,"  240","  230",,,,"15.0","19.9",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-24",,,"6.26",,,"0.27",,,,,,"0.0","0.0",,,,,"53","61","44",,,"  110","  110",,,,"21.9","29.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-25",,,"5.59",,,"0.02",,,,,,"0.0","0.0",,,,,"62","70","47",,,"  360","   10",,,,"17.0","25.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-26",,,"2.68",,,"0.00",,,,,,"0.0","0.0",,,,,"60","77","42",,,"   40","   30",,,,"10.1","14.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-27",,,"10.96",,,"0.00",,,,,,"0.0","0.0",,,,,"67","84","51",,,"  230","  230",,,,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-28",,,"11.41",,,"0.00",,,,,,"0.0","0.0",,,,,"72","85","61",,,"  230","  240",,,,"23.9","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-29",,,"16.11",,,"0.00",,,,,,"0.0","0.0",,,,,"75","86","67",,,"  230","  240",,,,"30.0","40.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-04-30",,,"10.51",,,"0.00",,,,,,"0.0","0.0",,,,,"75","79","63",,,"  270","  270",,,,"21.0","36.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-01",,,"4.25",,,"0.00",,,,,,"0.0","0.0",,,,,"64","74","49",,,"   30","  360",,,,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-02",,,"10.96",,,"0.00",,,,,,"0.0","0.0",,,,,"65","84","51",,,"  240","  240",,,,"21.9","27.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-03",,,"11.86",,,"0.20",,,,,,"0.0","0.0",,,,,"71","79","66",,,"  240","  220",,,,"23.9","29.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-04",,,"9.40",,,"0.20",,,,,,"0.0","0.0",,,,,"72","87","64",,,"  270","  280",,,,"23.0","35.1",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-05",,,"10.07",,,"0.00",,,,,,"0.0","0.0",,,,,"72","85","63",,,"  230","  230",,,,"21.0","25.9",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-06",,,"4.25",,,"0.00",,,,,,"0.0","0.0",,,,,"64","68","49",,,"   90","   60",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-07",,,"2.91",,,"0.33",,,,,,"0.0","0.0",,,,,"54","64","43",,,"  130","  130",,,,"16.1","19.9",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-08",,,"4.92",,,"0.00",,,,,,"0.0","0.0",,,,,"56","74","42",,,"  280","  310",,,,"19.9","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-09",,,"13.87",,,"0.00",,,,,,"0.0","0.0",,,,,"64","83","49",,,"  230","  220",,,,"28.0","36.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-10",,,"10.07",,,"0.37",,,,,,"0.0","0.0",,,,,"71","81","60",,,"  220","  220",,,,"28.0","36.9",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-11",,,"4.70",,,"0.00",,,,,,"0.0","0.0",,,,,"63","70","52",,,"   90","   80",,,,"15.0","19.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-12",,,"6.04",,,"0.09",,,,,,"0.0","0.0",,,,,"53","57","41",,,"   40","   40",,,,"18.1","27.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-13",,,"4.03",,,"0.00",,,,,,"0.0","0.0",,,,,"53","71","37",,,"   30","   50",,,,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-14",,,"3.13",,,"0.00",,,,,,"0.0","0.0",,,,,"59","73","41",,,"   40","   20",,,,"13.0","18.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-15",,,"2.01",,,"0.00",,,,,,"0.0","0.0",,,,,"60","76","40",,,"   40","  290",,,,"13.0","19.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-16",,,"1.79",,,"0.01",,,,,,"0.0","0.0",,,,,"60","73","45",,,"   60","   60",,,,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-17",,,"3.13",,,"0.05",,,,,,"0.0","0.0",,,,,"64","76","56",,,"  230","  140",,,,"12.1","16.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-18",,,"3.58",,,"0.00",,,,,,"0.0","0.0",,,,,"68","76","57",,,"  120","   90",,,,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-19",,,"2.01",,,"0.00",,,,,,"0.0","0.0",,,,,"68","84","51",,,"   80","   50",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-20",,,"3.13",,,"0.00",,,,,,"0.0","0.0",,,,,"70","88","53",,,"  110","  120",,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-21",,,"6.71",,,"0.00",,,,,,"0.0","0.0",,,,,"72","83","57",,,"   40","   60",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-22",,,"3.13",,,"0.00",,,,,,"0.0","0.0",,,,,"70","89","52",,,"  250","  250",,,,"8.1","12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-23",,,"2.91",,,"0.00",,,,,,"0.0","0.0",,,,,"77","92","64",,,"  270","   30",,,,"12.1","19.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-24",,,"3.80",,,"0.31",,,,,,"0.0","0.0",,,,,"76","93","64",,,"   50","   50",,,,"19.9","25.9",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-25",,,"4.70",,,"0.00",,,,,,"0.0","0.0",,,,,"73","85","65",,,"   70","  150",,,,"10.1","15.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-26",,,"6.04",,,"0.00",,,,,,"0.0","0.0",,,,,"80","94","70",,,"  230","  230",,,,"18.1","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-27",,,"3.13",,,"0.00",,,,,,"0.0","0.0",,,,,"80","92","67",,,"  240","  230",,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-28",,,"9.17",,,"0.02",,,,,,"0.0","0.0",,,,,"81","92","68",,,"  250","  250",,,,"30.0","46.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-29",,,"9.17",,,"0.06",,,,,,"0.0","0.0",,,,,"73","85","54",,,"   40","   20",,,,"21.9","29.1",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-30",,,"7.16",,,"0.01",,,,,,"0.0","0.0",,,,,"56","63","52",,,"   30","   40",,,,"15.0","21.9",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-05-31",,,"1.34",,,"0.00",,,,,,"0.0","0.0",,,,,"61","75","51",,,"  170","  170",,,,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-01",,,"3.80",,,"0.00",,,,,,"0.0","0.0",,,,,"67","83","53",,,"  160","  230",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-02",,,"5.14",,,"1.82",,,,,,"0.0","0.0",,,,,"70","81","60",,,"  130","  140",,,,"13.0","18.1",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-03",,,"6.26",,,"2.04",,,,,,"0.0","0.0",,,,,"72","79","68",,,"  190","  200",,,,"17.0","21.9",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-04",,,"5.82",,,"0.02",,,,,,"0.0","0.0",,,,,"75","85","71",,,"  230","  230",,,,"16.1","19.0",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-05",,,"2.68",,,"0.00",,,,,,"0.0","0.0",,,,,"77","89","67",,,"  220","  230",,,,"10.1","14.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-06",,,"6.71",,,"0.00",,,,,,"0.0","0.0",,,,,"78","90","68",,,"  230","  230",,,,"17.0","25.1",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-07",,,"8.28",,,"0.00",,,,,,"0.0","0.0",,,,,"79","89","72",,,"  280","  290",,,,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-08",,,"10.96",,,"0.00",,,,,,"0.0","0.0",,,,,"78","88","71",,,"  240","  200",,,,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-09",,,"7.83",,,"0.00",,,,,,"0.0","0.0",,,,,"78","89","71",,,"  240","  250",,,,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-10",,,"5.82",,,"1.00",,,,,,"0.0","0.0",,,,,"76","86","71",,,"  180","  200",,,,"21.0","25.1",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-11",,,"6.49",,,"0.11",,,,,,"0.0","0.0",,,,,"77","89","72",,,"  230","  270",,,,"15.0","21.9",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-12",,,"7.38",,,"0.03",,,,,,"0.0","0.0",,,,,"75","80","70",,,"   60","   50",,,,"16.1","19.9",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-13",,,"4.92",,,"0.00",,,,,,"0.0","0.0",,,,,"74","85","66",,,"   60","   60",,,,"14.1","17.0",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-14",,,"5.37",,,"0.00",,,,,,"0.0","0.0",,,,,"77","90","67",,,"  230","  230",,,,"13.0","19.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-15",,,"5.14",,,"0.00",,,,,,"0.0","0.0",,,,,"79","85","64",,,"   40","   30",,,,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-16",,,"3.36",,,"0.00",,,,,,"0.0","0.0",,,,,"73","83","59",,,"  270","  330",,,,"13.0","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-17",,,"3.58",,,"0.00",,,,,,"0.0","0.0",,,,,"72","82","58",,,"   40","   60",,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-18",,,"5.37",,,"0.00",,,,,,"0.0","0.0",,,,,"73","88","56",,,"  230","  240",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-19",,,"11.63",,,"0.00",,,,,,"0.0","0.0",,,,,"81","92","71",,,"  230","  230",,,,"23.9","32.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-20",,,"6.49",,,"1.45",,,,,,"0.0","0.0",,,,,"76","82","71",,,"  220","  210",,,,"16.1","21.0",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-21",,,"9.40",,,"0.00",,,,,,"0.0","0.0",,,,,"79","91","72",,,"  230","  230",,,,"21.9","28.0",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-22",,,"8.50",,,"1.03",,,,,,"0.0","0.0",,,,,"76","79","64",,,"  230","  230",,,,"21.9","28.0",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-23",,,"5.59",,,"0.00",,,,,,"0.0","0.0",,,,,"69","79","59",,,"   90","   90",,,,"15.0","19.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-24",,,"6.93",,,"0.00",,,,,,"0.0","0.0",,,,,"69","79","57",,,"   70","   80",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-25",,,"4.47",,,"0.04",,,,,,"0.0","0.0",,,,,"69","80","63",,,"  110","  110",,,,"13.0","16.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-26",,,"4.70",,,"0.03",,,,,,"0.0","0.0",,,,,"75","86","70",,,"  180","  190",,,,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-27",,,"4.92",,,"0.00",,,,,,"0.0","0.0",,,,,"78","89","70",,,"  150","  160",,,,"10.1","14.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-28",,,"4.92",,,"0.00",,,,,,"0.0","0.0",,,,,"80","90","67",,,"  120","  120",,,,"15.0","21.0",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-29",,,"5.59",,,"0.00",,,,,,"0.0","0.0",,,,,"80","91","71",,,"  240","  230",,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-06-30",,,"8.72",,,"0.00",,,,,,"0.0","0.0",,,,,"81","92","73",,,"  220","  250",,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-01",,,"13.65",,,"0.18",,,,,,"0.0","0.0",,,,,"83","91","72",,,"  210","  210",,,,"36.9","48.1",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-02",,,"5.59",,,"1.08",,,,,,"0.0","0.0",,,,,"74","79","66",,,"  220","   10",,,,"14.1","23.0",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-03",,,"3.13",,,"0.00",,,,,,"0.0","0.0",,,,,"71","81","59",,,"  290","  290",,,,"12.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-04",,,"2.24",,,"0.00",,,,,,"0.0","0.0",,,,,"72","84","60",,,"  240","  240",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-05",,,"2.91",,,"0.00",,,,,,"0.0","0.0",,,,,"77","90","65",,,"  220","  220",,,,"14.1","17.0",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-06",,,"7.61",,,"0.00",,,,,,"0.0","0.0",,,,,"80","90","68",,,"  190","  190",,,,"15.0","18.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-07",,,"8.72",,,"0.00",,,,,,"0.0","0.0",,,,,"80","91","70",,,"  220","  210",,,,"17.0","23.0",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-08",,,"8.05",,,"2.52",,,,,,"0.0","0.0",,,,,"77","79","71",,,"  110","  130",,,,"21.9","31.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-09",,,"6.26",,,"0.52",,,,,,"0.0","0.0",,,,,"77","91","70",,,"  280","  270",,,,"19.9","31.1",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-10",,,"2.91",,,"0.00",,,,,,"0.0","0.0",,,,,"78","92","70",,,"  190",,,,,"8.1",,,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-11",,,"6.71",,,"0.00",,,,,,"0.0","0.0",,,,,"79","91","73",,,"  190","  210",,,,"13.0","18.1",,"    1","    1",,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-12",,,"10.07",,,"0.00",,,,,,"0.0","0.0",,,,,"80","90","74",,,"  220","  220",,,,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-13",,,"9.40",,,"0.00",,,,,,"0.0","0.0",,,,,"80","90","73",,,"  200","  200",,,,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-14",,,"6.26",,,"0.02",,,,,,"0.0","0.0",,,,,"79","90","69",,,"  220","  240",,,,"14.1","18.1",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-15",,,"6.93",,,"0.00",,,,,,"0.0","0.0",,,,,"79","91","71",,,"  190","  210",,,,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-16",,,"6.71",,,"0.00",,,,,,"0.0","0.0",,,,,"81","93","73",,,"  230","  240",,,,"16.1","19.9",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-17",,,"9.62",,,"0.00",,,,,,"0.0","0.0",,,,,"82","92","73",,,"  220","  210",,,,"18.1","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-18",,,"7.83",,,"0.17",,,,,,"0.0","0.0",,,,,"80","87","71",,,"  200","  210",,,,"18.1","23.0",,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-19",,,"3.80",,,"0.52",,,,,,"0.0","0.0",,,,,"73","76","67",,,"   40","   30",,,,"14.1","18.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-20",,,"2.01",,,"0.00",,,,,,"0.0","0.0",,,,,"74","84","66",,,"  100","  120",,,,"8.9","12.1",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","2021-07-21",,,"4.25",,,"0.00",,,,,,"0.0","0.0",,,,,"79","89","71",,,"  240","  310",,,,"10.1","15.0",,"    1",,,,,,,,,,,,,,,,,,,,,
